drugbank_id	smiles	DRUG_GROUPS	applicability_domain	bitter_prob	sweet_prob
DB08492	CCCCCCC#CC1=CC=CC=C1\C=C\C(O)=O	experimental	True	0.3701986125163236	0.9940876149121499
DB08493	[H][C@@](CC(C)C)(CC(O)=O)C(=O)N[C@@]1([H])CC2=CN(CCCCCCNC1=O)C1=C2C=CC=C1	experimental	True	0.8308333333333333	0.0016871394540843576
DB08494	CC1=CC2=C(C=C1)N(CCC2)C(=O)SCC(=O)NC1=C(Cl)C=C(C=C1)S(N)(=O)=O	experimental	True	0.7081944444444445	0.0024520332812165927
DB08495	NC(=N)C1=CC=C(CN2CCN(CC2=O)S(=O)(=O)C2=CC3=C(S2)C=C(Cl)C=C3)C=C1	experimental	True	0.7033333333333334	7.246305331269267e-05
DB08496	[H][C@](CC(C)=O)(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O	experimental	True	0.62	0.021524950493537635
DB08497	[H][C@@](OC(C)=O)(C(=O)NC1=CC=CC2=C1C(=O)C(=O)NC2=O)C1=CC=CC=C1	experimental	True	0.5398341248303935	0.27904815923450027
DB08498	[H][C@@](OC(C)=O)(C(=O)NC1=CC=CC2=C1C(=O)C(=O)NC2=O)C1=CC=CC(Cl)=C1	experimental	True	0.5715841248303936	0.13404659598651283
DB08499	FCCOC1=CC=CC(NC(=O)CCC(=O)NC2=CC=C3C(=O)NC(=O)C(=O)C3=C2)=C1	experimental	True	0.6633333333333333	0.028631170390361605
DB08500	[H][C@]1(C[C@]2(ON1)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C1=CC2=CC=CC=C2C=C1	experimental	True	0.7197222222222222	0.16473212661138223
DB08501	CCOC(=O)NCCCNC(=O)OCC	experimental	True	0.4244693372032052	0.24860660455553266
DB08502	CC(C)C1=C(SC2=CC(Cl)=CC(Cl)=C2)N(CC2=CC=NC=C2)C(COC(N)=O)=N1	investigational	True	0.6672807017543859	0.006202735486509971
DB08503	[H][C@]1(C[C@]2(ON1)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C1=CC=C(C)C=C1	experimental	True	0.6038255904634581	0.536617014981413
DB08504	[H][C@@](N)(C(=O)N1CC[C@]([H])(F)C1)[C@@]([H])(C(=O)N(C)C)C1=CC=C(C=C1)C1=CN2N=CN=C2C=C1	experimental	True	0.8433333333333334	0.0002607172766122945
DB08505	[H][C@@](CC1=CC=C(Br)C=C1)(NC(=O)CCCCCCC(=O)NO)C(=O)OC	experimental	True	0.621	0.06935709514231057
DB08506	[H][C@@](C)(N)[P@@](O)(=O)C[C@@]([H])(CC1=CC=CC=C1)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(O)=O	experimental	True	0.6716666666666666	0.5537676369046585
DB08507	[H][C@](CC(C)C)(N(CC1=CC=CC=C1)[P@](C)(=O)C1=CC=CC=C1)C(=O)NO	experimental	True	0.8	0.0014272225005050345
DB08508	[H][C@](C)(NC(=O)C1=CC=CC=C1)C(O)=O	experimental	True	0.293175085050276	0.32088889544253907
DB08509	COC1=CC(Cl)=C(OCCCCCCN2C=CN=C2)C=C1	experimental	True	0.6234032285327924	2.690493329851069e-05
DB08510	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCC(O)=O)C(C)=O	experimental	True	0.8433333333333334	0.8082892471217586
DB08511	CC1=NC2=C(N1)C=C1C(=O)NC(N)=NC1=C2	experimental	True	0.7009596683662441	0.003921855016185664
DB08512	NC1=NC2=CC3=C(C=C2C(=O)N1)N=C(NCC1=CC=CC2=CC=CC=C12)N3	experimental	True	0.6811111111111111	0.00034161280833387123
DB08513	CC1=CC(NC2=NC(NC3=CC=C(CC(O)=O)C=C3)=NC=C2C(N)=O)=CC=C1	experimental	True	0.58875	0.0626682393177171
DB08514	NC1=NC2=CC3=C(NC(NCC4=CC=CS4)=N3)C=C2C(=O)N1	experimental	True	0.6329230769230769	0.007758562756672884
DB08515	[H][C@](O)([C@@]1([H])CCCC=C1)[C@]1(NC(=O)[C@]2([H])CCO[C@]12C)C=O	experimental	True	0.6637832980991583	0.04297776637741266
DB08516	[H][C@@](C)(\N=C\C1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O	experimental	True	0.34562321273483537	0.3857537041659895
DB08517	[H][C@]1(CC(=O)C2=C(O1)C=C(OC)C=C2O)C1=CC=C(O)C=C1	experimental	True	0.46120599526172157	0.2652502119204805
DB08519	COC1=CC(NC2=NC=CC(NC3=CC=C4C(C)=NNC4=C3)=N2)=CC(OC)=C1OC	experimental	True	0.8083333333333333	0.012581004704832593
DB08520	[H][C@@]12CCCCN1C(=O)C(=O)C(C)(C)COC(=O)CCCCCCCCCCCOC2=O	experimental	True	0.8666666666666667	0.010467888634335587
DB08521	C[S@@](=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=NC=C1)C1=CC=C(F)C=C1	experimental	True	0.6822030651340996	4.83014584561295e-05
DB08522	FC1=CC=C(C=C1)C1=C(N(CC2CC2)C=N1)C1=CC=NC=C1	experimental	True	0.6717845664473496	9.334528991059096e-06
DB08523	OCN(O)CCCC1=CC=CC=C1	experimental	True	0.465138413497222	0.127294746917246
DB08524	ON(CCOC1=CC=CC(=C1)C(=O)C1=CC=CC=C1)C=O	experimental	True	0.3290758977699588	0.03270792895239047
DB08525	CC1=NC(CCCN(O)C=O)=CC=C1	experimental	True	0.5470224922866109	0.01325408499947065
DB08526	[H][C@@](O)(COC)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)NC(=O)OCC1=CC=CC=C1	experimental	True	0.745	0.0922823546046924
DB08527	NC(=O)C1=NN(C2=C1C=CC1=C2C=NN1)C1=CC=C(C=C1)S(N)(=O)=O	experimental	True	0.625	1.5187741535422749e-06
DB08528	CC1=CC(=CC(C)=C1)S(=O)(=O)C1=C(C#N)C(N)=CC=C1	experimental	True	0.6518516475796736	0.6783889944311866
DB08529	CCCCC\C=C\CC(C\C=C\CCCCC)(P(O)(O)=O)P(O)(O)=O	experimental	True	0.7812820512820513	0.0002107134110808665
DB08530	CN1C2=C(N(CC3=CC=CC=C3)C(=N2)N2CC[NH2+]CC2)C(=O)N(C)C1=O	experimental	True	0.7783333333333333	9.120813076365282e-08
DB08531	ClC1=CC=CC(=C1Cl)C1=NC2=CC=NN2C(NCC2=CC=NC=C2)=C1	experimental	True	0.7	0.00027925666229476127
DB08532	FC1=CC=CC=C1C1=CN2C=CN=C2C(NCC2=CC=CN=C2)=N1	experimental	True	0.6261735029709375	0.000273448630414469
DB08533	CC1=CN=C2N1C=CN=C2NCC1=CC=NC=C1	experimental	True	0.7185980481523944	0.0016055987857734341
DB08534	FC1=CC=CC=C1C1=NC2=CC=NN2C(NCC2=CC=NC=C2)=C1	experimental	True	0.6746609581680701	0.0008308854872454735
DB08535	BrC1=C2N=C(C=C(NCC3=CC=CN=C3)N2N=C1)C1=CC=CC=C1	experimental	True	0.6866666666666666	1.792882888638623e-05
DB08536	BrC1=C2C=C(C=C(NCC3=CN=CN=C3)N2N=C1)C1=CC=CC=C1	experimental	True	0.6841666666666667	1.6228737980773145e-05
DB08537	BrC1=CN=C2N1C=C(C=C2NCC1=CN=CN=C1)C1=CC=CC=C1	experimental	True	0.7166666666666667	8.643923600543818e-06
DB08538	CCC1=C2N=C(C=C(NCC3=CN=C(N)N=C3)N2N=C1)C1=C(F)C=CC=C1F	experimental	True	0.7381944444444445	0.0008529138954507526
DB08539	C(NC1=CC(=NC2=C(C=NN12)C1CC1)C1=CC=CC=C1)C1=CN=CC=C1	experimental	True	0.7066666666666667	0.02093637537949312
DB08540	CCOC(=O)C1=CSC(=N1)N1CCN(CC1)C1=NC2=CC=CC=C2SC1	experimental	True	0.7466666666666667	0.00017896963633002365
DB08541	[H][C@@]1(CC(O)=O)CC2=CC3=C(C(O)=CC=C3)C(=O)C2=C(C)O1	experimental	True	0.5995526739772026	0.5252022027911588
DB08542	[H][C@@]12CCC(=O)[C@@]1(C)CCC(=O)[C@@]2([H])CCC1=C(O)C(O)=CC=C1C	experimental	True	0.6778030303030304	0.03896518867724705
DB08543	[H][C@@](O)(COC1=CC=C(C=C1)C1CCCCC1)CN1CCN(CC1)C1=CC=CC=N1	experimental	True	0.8829487179487179	0.0001999590321557802
DB08544	CNCC[C@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1	experimental	True	0.47789501151792035	0.03076760886963718
DB08545	[H][C@@](C)(OP(O)(=O)CC1=CC=C(C=C1)N=C(C)[O-])C1=CC=CC=C1	experimental	True	0.5710053172869839	0.30558785197976496
DB08546	[H][C@]1(O)C[N@]2[C@@]([H])(C1)[C@]1([H])C(=O)N(CC3=CC=C4OCOC4=C3)C(=O)[C@]1([H])[C@]2([H])C1=CC=C(C=C1)C(N)=N	experimental	True	0.8916666666666667	9.803240501203218e-05
DB08547	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(C[C@]12C)OC(=O)CCC(O)=O)C(C)=O	experimental	True	0.88	0.47703339013919693
DB08548	CC1(C)OC[C@H](COP(O)(=O)CCCCC=C)O1	experimental	True	0.5251234705138439	0.14909308892160994
DB08549	[H][C@]1(CC2=C(CN1C(=O)OCC1=CC=CC=C1)C=C(NS(O)(=O)=O)C=C2)C(=O)NC	experimental	True	0.6912820512820513	0.16375187773281888
DB08550	ClC1=CC=C2CCNCC2=C1Cl	experimental	True	0.6072986758995329	0.012178658002927516
DB08551	[H][C@@](NC(=O)CC1=CC=CS1)(B(O)O)C1=CC(=CC=C1)C(O)=O	experimental	True	0.4618736088514521	0.0308061093314097
DB08552	[H][C@@](NC(=O)CC1=CC=CS1)(B(O)O)C1=CC=CC=C1	experimental	True	0.4533090076817147	0.005563991323457331
DB08553	O\N=C1/CCC2=CC(=CC=C12)C1=CN(N=C1C1=CC=NC=C1)C1CCNCC1	experimental	True	0.7533333333333333	0.00023067703360060216
DB08554	[H][C@@](CCC)(NC(=O)CCC(O)=O)C(O)=O	experimental	True	0.1523714238558084	0.9378467651503178
DB08555	COC1=CC2=C(C=C1Cl)C(=NCC2)C1=CC=CC(Br)=C1	experimental	True	0.5382210795216057	0.00654513076486511
DB08556	CC(=O)C1=CC=C(S1)C1=CC(NS(=O)(=O)C2=CC=C(C)C=C2C)=C(S1)C(O)=O	experimental	True	0.7081944444444445	0.003970600599417783
DB08557	COCCNC1=CC(=CC=C1C(N)=O)N1C2=C(C3=CC=CC=C13)C(=O)CCC2	experimental	True	0.8283333333333334	0.002700976638064457
DB08558	[H][C@]1(CO)O[C@@]([H])(SCCCCCCCC)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	experimental	True	0.501167242652724	0.9067687484201256
DB08559	[H][C@@]1(NC(=O)CC2=CC=CC=C2)C(=O)[N@]2[C@]1([H])[S@@]([H])(O)C(C)(C)[C@]2([H])C(O)=O	experimental	True	0.6428687739463601	0.4150727508907131
DB08560	FC1=CC=C(C=C1)N1N=C(C=C1NS(=O)(=O)C1=CC=CC(F)=C1)C1=CC=CS1	experimental	True	0.6070833333333333	8.18204607251295e-06
DB08561	O=C(OCC1=CC=CC=C1)C1=CN2C(S1)=CC(=O)N(CC1=CC=CC=C1)C2=O	experimental	True	0.6583333333333333	0.0005720234931967732
DB08562	OC(=O)CCCC(=O)NC1=CC=C(\C=C\C2=CC=CC=C2)C=C1	experimental	True	0.5493073967598546	0.05545700035346645
DB08564	CN(C)C\C=C\C(=O)NC1=CC=C2N=CN=C(NC3=CC(Br)=CC=C3)C2=C1	experimental	True	0.735	0.0005446580622967835
DB08565	[H]N([C@@H](CC1=CC=CC2=CC=CC=C12)[B-](O)(O)O)C(C)=O	experimental	True	0.5803310039293494	6.132556831063661e-05
DB08566	[H]N(C(C)=O)[C@]([H])(CC1=C2C=CC=CC2=CC=C1)[B-](O)(O)O	experimental	True	0.5803310039293494	6.132556831063661e-05
DB08568	[H][C@@](N)(COC1=CC(=CN=C1)C1=CC=C2NN=C(C)C2=C1)CC1=CC=CC=C1	experimental	True	0.76125	0.049889666377227276
DB08569	[H][C@@](N)(COC1=CN=CC(=C1)C1=CC2=C(NN=C2C)C=C1)CC1=CC=C(Br)C=C1	experimental	True	0.7983333333333333	0.013425676343790414
DB08570	CC(=O)NC1=C(O)C=C(C=C1[N+]([O-])=O)C(O)=O	experimental	True	0.48181105294202126	0.24546340289702276
DB08571	CC(=O)NC1=C(N)C=C(C=C1O)C(O)=O	experimental	True	0.30654691349359053	0.5039218826790113
DB08572	NC(=O)C1=CC=C(NC2=NC(OCC3CCCCC3)=C(N=O)C(N)=N2)C=C1	experimental	True	0.6344444444444445	0.03967370887632101
DB08573	OC(=O)C1=C(C=CS1)S(=O)(=O)NC1=CC=C(Cl)C=C1	experimental	True	0.5125082201202906	0.015569769286586448
DB08574	[H][C@]1(CC2=CC=C(C=C2)C(F)(F)F)SC(S)=NC1=O	experimental	True	0.5480186177598119	0.010917866293972931
DB08575	[H][C@](CS)(CC1=CC=CC=C1)C1=NC2=C(N1)C=C[NH+]=C2	experimental	True	0.6525509289737401	0.0009290393570834821
DB08576	CNCC(=O)C1=NN=C(O1)C(C)(C)C	experimental	True	0.49585848139588545	0.19514589374036834
DB08577	CC1=CNC(\C=C2/C(=O)NC3=CC=CC=C23)=C1CCC(O)=O	experimental	True	0.611369668068522	0.00975574687242664
DB08578	OC(=O)CCC(=O)NC1=CC=C(Br)C=N1	experimental	True	0.40093180473846984	0.00885816356029085
DB08579	[H][C@]1(C)CN(C[C@@]([H])(C)C1)C(=O)C1=CC(Br)=CC=C1N	experimental	True	0.6348503086419753	0.00702457085796289
DB08580	[H][C@]1(CC2=C(Cl)C=CC=C2)CCCN1C(=O)C1=CC(Br)=CC=C1N	experimental	True	0.6650680272108843	0.0002267121085692463
DB08581	[H][C@]1(C)CN(C[C@@]([H])(C)C1)C(=O)C1=CC(Br)=CC=C1NC(=O)CCC(O)=O	experimental	True	0.6797619047619048	0.0026393229671876992
DB08582	[H][C@]1(C)CN(C[C@@]([H])(C)C1)C(=O)C1=C(NC(=O)CCC(=O)N2CCOCC2)C=CC(Br)=C1	experimental	True	0.89	0.00046162955218488513
DB08583	CCN1N=CC=C1C1=CNC2=NC=C(C=C12)C1=CC(C(=O)N(C)C)=C(N)C=C1	experimental	True	0.8216666666666667	3.3161372152908824e-06
DB08584	CN1C=C(C=N1)C1=NN2C(SC3=CC=C4N=CC=CC4=C3)=NN=C2C=C1	experimental	True	0.66	0.00010941098150891678
DB08585	[H][C@@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCC)C(C)(C)COP(O)(O)=O	experimental	True	0.727948717948718	0.8666732284047071
DB08586	[H][C@@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCCC)C(C)(C)COP(O)(O)=O	experimental	True	0.755	0.8647258308106256
DB08587	COC1=CC(\C=C\C(O)=O)=CC(OC)=C1O	experimental	True	0.35575636184969783	0.11957538269445327
DB08588	[H][C@@]1(N)CCCN(C1)C1=NC2=C(C=CC=C2)C(=O)N1CC1=C(C=CC=C1)C#N	experimental	True	0.7283333333333334	0.00035251726968130506
DB08589	COC(=O)C1=CC(OC)=C(O)C(OC)=C1	experimental	True	0.406465579702074	0.3737085508465084
DB08590	CC(C)(C)C(=O)OC1=CC=C2N(CCCO)C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)=NC2=C1	experimental	True	0.72	0.0014861210398268388
DB08591	COC1=CC=C(C=C1N1CC(=O)NS1(=O)=O)C1=CC=CC=C1	experimental	True	0.5938888888888889	0.008241327600066422
DB08593	O=C1CN(C2=CC=CC=C2)S(=O)(=O)N1	experimental	True	0.379837406479031	0.31231713059965405
DB08594	CN(NC(=O)OC(C)(C)C)C#N	experimental	True	0.4826707415896564	0.33435505961860007
DB08595	[H][C@]12CC=C(C)[C@]([H])(C1)[C@@]([H])(OC2(C)C)C1=CC=C(O)C=C1	experimental	True	0.5050937148316308	0.17950809070697216
DB08596	[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CN1CCCCC1)N1C=C(C)C(=O)NC1=O	experimental	True	0.7415204576238803	7.896574897942103e-06
DB08597	C(CN1CCCCC1)OC1=CC=C(C=C1)C1=CN2N=CC(=C2N=C1)C1=CC=NC=C1	experimental	True	0.8033333333333333	1.224847448881598e-05
DB08598	[H][C@]1(C)CN2C(=S)NC3=C2C(CN1CC=C(C)C)=CC(Cl)=C3	experimental	True	0.785	1.4576789871438445e-10
DB08599	[H][C@](C)(NS(=O)(=O)C1=CC=C(OC)C=C1)C(O)=O	experimental	True	0.41545729957438204	0.16848290145547537
DB08600	[H][C@]1(C)CN2C(=S)NC3=C2C(CN1CC=C(C)C)=C(Cl)C=C3	experimental	True	0.7889473684210526	2.6558532025420046e-10
DB08602	CSC1=NC2=CC=CC=C2C(=O)N1C1=C(F)C=CC=C1F	experimental	True	0.6633472222222222	1.5469706863036388e-06
DB08603	[H][C@@](CCCCN)(NS(=O)(=O)C1=CC=C(C)C=C1)C(=O)CCl	experimental	True	0.608149408367653	0.348366274633282
DB08604	OC1=CC(Cl)=CC=C1OC1=C(Cl)C=C(Cl)C=C1	approved; investigational	True	0.41334209968874686	0.21907166147400922
DB08605	CCCS(=O)(=O)N1N=CC2=C(C=C(C)S2)B1O	experimental	True	0.5654084708130587	0.1994680024280016
DB08606	[H][C@]1(O)CN(CC2=CNC3=C(N)N=CN=C23)C[C@]1([H])CSC	experimental	True	0.686450593575419	0.0007127448701854712
DB08607	[H][C@]1(CC2=CC=C(OC[C@@]3(C)CCC4=C(C)C(O)=C(C)C(C)=C4O3)C=C2)SC(=O)NC1=O	experimental	True	0.8012820512820513	0.11281371482056983
DB08608	[H][C@@]1(C)CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@]([H])(C)CN1C(=O)C1=CC=C(C=C1)C#N	experimental	True	0.6983333333333334	0.0004187029016730306
DB08609	[H]N(C(=O)C(C)(O)C(F)(F)F)C1=C(C)C=C(C=C1)S(=O)(=O)N(CC)C1=CC=CC=C1	experimental	True	0.715	0.0009613669152153705
DB08610	CC(C)C1=CC=C(COC2=C(Cl)C=C(CC(=O)NCCN)C=C2)C=C1	experimental	True	0.7339473684210526	0.6998202362477413
DB08611	OCCOC1=C(C=CC=C1)C1=C(F)C(F)=C(F)C=C1	experimental	True	0.48197972675234513	0.0005004924021833156
DB08612	CCCCCCCCSCC(=O)C(F)(F)F	experimental	True	0.40466382224792613	0.8545751107569033
DB08613	OC(O)(C1=CC=C(S1)C(=O)N1CCN2C(C1)=NC=C2C1=CC=CC=C1)C(F)(F)F	experimental	True	0.7216666666666667	6.290384719471974e-08
DB08614	[H][C@](NC(=O)CN1C(=O)C(NS(=O)(=O)NC)=CC=C1C1=CC=CC=C1)(C(C)C)C(=O)C(F)(F)F	experimental	True	0.745	0.0011039395118424295
DB08615	CN(C)C1=CC=C(C=C1)C1=[N+](C)C2=CC=C(O)C=C2S1	experimental	True	0.6003520599250937	0.0005716464928960591
DB08617	[H][C@](N)(CC1=CC=C(CC(F)(F)F)C=C1)C(O)=O	experimental	True	0.4751525085819551	0.09779659292227624
DB08618	[H][C@@]12CC[C@@]([H])(N1C)[C@@]([H])(C(=O)OC)[C@]([H])(C2)O[P@](O)(=O)C1=CC=CC=C1	experimental	True	0.7522112573099415	0.010991273981881705
DB08619	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCC(O)=O	experimental	True	0.817	0.5242181864278125
DB08620	ClC1=NC=C(CN2CCS\C2=N/C#N)C=C1	experimental	True	0.6510555555555555	0.02851030168728991
DB08621	[H][C@](CO)(NC(=O)C(Cl)Cl)[C@]([H])(O)C1=CC=C(C=C1)S(C)(=O)=O	experimental; investigational	True	0.553487630994132	0.027030268666936356
DB08622	OC1(CCN(CCCC2(SCCS2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1	experimental	True	0.8316666666666667	0.0004324617994437109
DB08623	[H][C@@](NC(=O)CC1=CC=CS1)(C(O)=O)C1=N[C@]([H])(C(O)=O)C(=C)CS1	experimental	True	0.5399042993344126	0.2746487837913923
DB08624	[H][C@](N)(CCCNC(N)=N)C(=O)C1=NC2=CC=CC=C2S1	experimental	True	0.630583993193009	0.005697806669924047
DB08626	[H][C@](CS)(CC1=CC=CC=C1)C(=O)NCC(O)=O	experimental	True	0.39584425480753466	0.037287627950039995
DB08627	C\C=C\C(\C)=C\[C@@]1(C)SC(=O)C(C)=C1O	experimental	True	0.4329408831309875	0.6736901685088106
DB08628	CC1=C(O)[C@](C)(SC1=O)\C=C\C=C	experimental	True	0.38604434168878077	0.8866654711731393
DB08629	[H][C@](N)(CC(C)C)CN1CCC[N@@]2CCC[C@@]12[H]	experimental	True	0.6453643435586268	0.0007615058664229717
DB08631	ClC1=CC=C(NS(=O)(=O)C2=CC=C3CCNCC3=C2)C=C1	experimental	True	0.5644486350574712	0.028743091177840782
DB08632	OC(=O)C1=CC(=CC(=C1)C(O)=O)C(O)=O	experimental	True	0.5909891857138199	0.015887519933008912
DB08633	[H][C@]1(CC=C(C)C)O[C@]1(C)[C@@]1([H])[C@]([H])(OC)[C@@]([H])(CC[C@]11CO1)OC(=O)NC(=O)CCl	investigational	True	0.775045871559633	0.03296685170798864
DB08634	CC(C)C1=C(CC2=CC=CC=C2)N(COCC2=CC=CC=C2)C(=O)NC1=O	experimental	True	0.710448717948718	0.0010362745718097224
DB08635	CN(CCCCC(O)=O)C1=CC=C(\C=C\C2=CC=C(C=C2)[N+]([O-])=O)C=C1	experimental	True	0.6888888888888889	0.0011442678307675082
DB08636	OC(=O)C(=O)\C=C\C1=CC=CC=C1O	experimental	True	0.34749319082195157	0.0980680206293107
DB08637	[H]\C(=C(/[H])C1=CC=CC=C1OC)C(=O)C(O)=O	experimental	True	0.31480227966269514	0.4851330309537169
DB08638	[H][C@](N)(CC1=CN(OO)C2=CC=CC=C12)C(O)=O	experimental	True	0.5077183397052683	0.1041304299197626
DB08639	CC1=CC(C)=C(NC2=NC(NC3=CC=C(C=C3)C#N)=NC=C2)C(C)=C1	investigational	True	0.6333333333333333	0.7818850345809
DB08640	[H][C@@](CC)(C=O)[C@@]([H])(CNS(=O)(=O)C1=CC=C(C)C=C1)C(O)=O	experimental	True	0.5945477950949121	0.013405571621118079
DB08641	[H][C@@](CC)(C=O)[C@@]([H])(CNS(=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O)C(O)=O	experimental	True	0.5838745471014493	0.00405359925772035
DB08642	[H][C@]1(CN(C)C2=CC(OC)=C(OC)C(OC)=C2)CCC2=C(C1)C(N)=N[C@]([H])(N)N2	experimental	True	0.8231363636363637	0.0002770427998648597
DB08643	[H][C@@](CS)(NCC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)NCC(=O)N[C@@]([H])(C(C)C)C(=O)OC	experimental	True	0.81	0.16483811518761546
DB08644	[H][C@@](CC)(C=O)[C@@]1([H])N(CC[C@]1([H])NS(C)(=O)=O)C(=O)[C@@]([H])(NC(=O)OC(C)(C)C)C(C)C	experimental	True	0.815	0.0676601523150258
DB08645	[H][C@]1(NC2=CC(Cl)=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(Cl)Cl	experimental	True	0.458611111111111	0.04317206830728365
DB08646	[H][C@](N)(CC1=CNC2=C1C=CC(NNC1=CC=CC=C1)=C2O)C=O	experimental	True	0.596367845117845	0.00670280884907026
DB08647	[H][C@]1(C)[C@]([H])(C(C)C)C2=C(C=C(C)C(=C2)C(=O)CCC(O)=O)C1(C)C	experimental	True	0.6450925925925926	0.634160613201687
DB08648	[H][C@@]1(O)C=C[C@]2(C[C@]([H])(O[C@]1([H])C2)C(O)=O)C(O)=O	experimental	True	0.43702572056733063	0.4279022196152738
DB08649	[H][C@](N)(O)CC1=CNC2=CC=CC=C12	experimental	True	0.5682180648028	0.07724275154928135
DB08651	[H][C@]1(S)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=C(C)C(=O)NC1=O	experimental	True	0.5796555305305304	0.013536699219244231
DB08652	NC(=O)CC1=CNC2=CC=CC=C12	experimental	True	0.6055996887133825	0.14062402121634396
DB08653	NCCC1=CNC2=CC=CC=C12	experimental	True	0.5752347568060915	0.1188888782068192
DB08654	[H][C@]1(N)CCC2=CC=CC=C2[C@]1([H])O	experimental	True	0.5246122094616504	0.6095970359568146
DB08655	CC(=O)N1C2=CC=CC=C2C2=C1C(=O)CCC2	experimental	True	0.6600792970433684	0.01958819555699149
DB08656	[H][C@](C)(NC(=O)C1=C(C)C=CC(N)=C1)C1=CC=CC2=C1C=CC=C2	experimental	True	0.6547460317460317	0.5089044899102895
DB08657	OC(=O)COC1=CC=C(C=C1)C1=CNC(CNC(=O)NC2=NC=C(SC3=NC=CC=C3)S2)=N1	experimental	True	0.6683333333333333	0.005769029771823858
DB08658	CCO[P@](O)(=O)N(CC)CC	experimental	True	0.4305382074483328	0.03099078075048669
DB08659	NNC(=O)C1=C(C2=C(N1)C=CC(=C2)S(N)(=O)=O)C1=CC=CC=C1	experimental	True	0.5882638888888889	0.00031959026678122257
DB08660	OC1=C(O)C2=C(C=C1)C(=O)C1=C(O)C=CC(O)=C1C2=O	experimental	True	0.6188685169318173	0.030833921341241598
DB08661	[H][C@@]1(O)C[C@]([H])(O[C@@]1([H])CN1CCCC1)N1C=C(C)C(=O)NC1=O	experimental	True	0.7359196065455581	1.0525360011146276e-05
DB08662	[H][C@](C(C)C)(C1=CC=C(Br)C=C1)C1=C(O)C2=C(OC1=O)C=CC=C2	experimental	True	0.6366666666666667	0.01402385521202641
DB08663	[H][C@](CC)(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=C(OC)C=C2	experimental	True	0.6356140350877193	0.06008677804111807
DB08664	[H][C@](CC)(C1=CC=CC(NC(=O)CNC(=O)OC(C)(C)C)=C1)C1=C(O)C2=CC=CC=C2OC1=O	experimental	True	0.7891666666666667	0.2613238545967306
DB08665	CCN1C2=CC(=CC=C2N(C)C(=O)C2=C1N=CC=C2)[N+]([O-])=O	experimental	True	0.62241707202049	0.0004964811938942083
DB08666	NC1=C(\N=N\C2=CC=CC(=C2)C(F)(F)F)C(=N)N=N1	experimental	True	0.6219641415719062	0.00718308585896378
DB08667	[H]N=C1N=NC(N)=C1\N=N\C1=CC=C(F)C=C1	experimental	True	0.5907730951797854	0.07339938423653149
DB08668	[H]N=C1N=NC(N)=C1\N=N\C1=CC=CC(=C1)C(O)=O	experimental	True	0.4818323354154377	0.07867727912982443
DB08669	[H][C@@](C)(NC(=O)[C@@]([H])(O)[C@]([H])(N)C1=CC=C(C)C=C1)C(=O)N[C@]([H])(CC(C)C)C(=O)OC	experimental	True	0.6979166666666666	0.49709474498751266
DB08670	[H][C@@](C)(NC(=O)[C@@]([H])(O)[C@]([H])(N)C1=CC=C(C=C1)C(C)C)C(=O)N[C@]([H])(CC(C)C)C(=O)OC	experimental	True	0.805	0.653471940386303
DB08671	[H]N=C1N=NC(N)=C1\N=N\C1=CC=CC=C1C(F)(F)F	experimental	True	0.6078658509736156	0.00880247593008913
DB08672	[H][C@@](C)(CCC1=CC=C(C=C1)C(N)=O)NCC(=O)C1=CC=C(F)C=C1	experimental	True	0.6381808238935848	0.2590610179309462
DB08673	CC(C)C1=CN=C(NC2=CC=C(C=C2)S(N)(=O)=O)S1	experimental	True	0.6769143223830345	0.09971407207759207
